"row","page_id","phrase_id","vietnamese","english","source_lane","source_path","section_count","phrase_row_count","breakdown_token_count","audio_status","alias_count","verdict","issue_codes","issue_messages"
"960","viet-phrase-polite-5","polite-5","Xin lỗi","Excuse me / sorry","tier1","content-draft/viet/canonical-pages/tier-one/polite-basics/polite-excuse-me.json","5","15","1","ready","5","NEEDS_REVIEW","single_card_multiword_breakdown","needs_authored_review:Multiword phrase has only one breakdown card."
"961","viet-phrase-polite-6","polite-6","Không sao đâu","It’s okay","tier1","content-draft/viet/canonical-pages/tier-one/polite-basics/polite-its-okay.json","5","15","3","ready","6","PASS","",""
"962","viet-phrase-polite-7","polite-7","Tạm biệt","Goodbye","tier1","content-draft/viet/canonical-pages/tier-one/polite-basics/polite-goodbye.json","5","15","3","ready","3","PASS","",""
"963","viet-phrase-polite-thank-you-polite","polite-thank-you-polite","Cảm ơn nhiều","Thank you very much","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/thank-you-cam-on-nhieu.json","5","5","1","ready","1","NEEDS_REVIEW","single_card_multiword_breakdown","needs_authored_review:Multiword phrase has only one breakdown card."
"964","viet-phrase-price-1","price-1","Cái này bao nhiêu?","How much is this?","tier1","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-how-much.json","5","9","4","ready","1","PASS","",""
"965","viet-phrase-price-2","price-2","Bao nhiêu một ký?","How much per kilo?","tier1","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-per-kilo.json","4","8","4","ready","1","PASS","",""
"966","viet-phrase-price-3","price-3","Mắc quá","Too expensive","tier1","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-too-expensive.json","4","8","3","ready","2","PASS","",""
"967","viet-phrase-price-4","price-4","Bớt chút được không?","Can you lower it a little?","tier1","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-lower-price.json","4","8","4","ready","2","PASS","",""
"968","viet-phrase-price-5","price-5","Giá cuối bao nhiêu?","What’s your final price?","tier1","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-final-price.json","4","8","4","ready","2","PASS","",""
"969","viet-phrase-price-6","price-6","Cho tôi xem cái khác","Show me another one","tier1","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-another-one.json","4","8","6","ready","2","PASS","",""
"970","viet-phrase-price-7","price-7","Tôi lấy cái này","I’ll take this one","tier1","content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-take-this.json","4","8","5","ready","2","PASS","",""
"971","viet-phrase-price-8","price-8","Tổng cộng bao nhiêu?","How much altogether?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/price-8.json","3","5","3","ready","2","PASS","",""
"972","viet-phrase-price-9","price-9","Có tiền lẻ không?","Do you have smaller bills?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/price-9.json","3","5","4","ready","2","PASS","",""
"973","viet-phrase-problems-1","problems-1","Tôi bị lạc đường","I’m lost","tier1","content-draft/viet/canonical-pages/tier-one/problems-help/help-lost.json","4","5","4","ready","1","PASS","",""
"974","viet-phrase-problems-2","problems-2","Tôi không hiểu","I don’t understand","tier1","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-understand.json","5","7","4","ready","1","PASS","",""
"975","viet-phrase-problems-3","problems-3","Nói chậm chút được không?","Can you speak a little slower?","tier1","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-slower.json","5","8","4","ready","1","PASS","",""
"976","viet-phrase-problems-4","problems-4","Tôi quên đồ rồi","I left something behind","tier1","content-draft/viet/canonical-pages/tier-one/problems-help/help-left-something.json","4","5","5","ready","1","PASS","",""
"977","viet-phrase-problems-6","problems-6","Tôi cần bác sĩ","I need a doctor","tier1","content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-doctor.json","4","7","4","ready","1","PASS","",""
"978","viet-phrase-repair-1","repair-1","Làm ơn nói lại","Please say that again","tier1","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-repeat.json","4","7","3","ready","3","PASS","",""
"979","viet-phrase-repair-2","repair-2","Viết xuống giúp tôi","Please write it down","tier1","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-write-down.json","4","7","4","ready","3","PASS","",""
"980","viet-phrase-repair-3","repair-3","Cái đó nghĩa là gì?","What does that mean?","tier1","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-meaning.json","4","7","6","ready","2","PASS","",""
"981","viet-phrase-repair-4","repair-4","Ý anh/chị là cái nào?","Which one do you mean?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-4.json","3","5","6","ready","2","PASS","",""
"982","viet-phrase-repair-5","repair-5","Chỉ trên bản đồ giúp tôi được không?","Can you show me on the map?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-5.json","3","5","7","ready","3","PASS","",""
"983","viet-phrase-repair-6","repair-6","Làm ơn nói lại số đó","Please say the number again","tier1","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-number.json","5","8","5","ready","1","PASS","",""
"984","viet-phrase-repair-english-help","repair-english-help","Anh/chị nói tiếng Anh không?","Do you speak English?","tier1","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-english-help.json","5","8","5","ready","1","PASS","",""
"985","viet-phrase-repair-english-help-self-limit","repair-english-help-self-limit","Xin lỗi, tôi không nói tiếng Việt","Sorry, I don’t speak Vietnamese","child","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-english-help--repair-english-help-self-limit.json","5","6","6","ready","1","PASS","",""
"986","viet-phrase-repair-number-amount","repair-number-amount","Anh/chị vừa nói bao nhiêu?","How much did you say?","child","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-number--repair-number-amount.json","5","6","5","ready","1","PASS","",""
"987","viet-phrase-repair-premium-simpler-words","repair-premium-simpler-words","Bạn có thể sử dụng những từ đơn giản hơn?","Can you use simpler words?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-premium-simpler-words.json","3","5","9","ready","2","PASS","",""
"988","viet-phrase-repair-premium-spell-name","repair-premium-spell-name","Bạn có thể đánh vần tên cho tôi được không?","Can you spell the name for me?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-premium-spell-name.json","3","5","9","ready","2","PASS","",""
"989","viet-phrase-repair-premium-text-me","repair-premium-text-me","Bạn có thể nhắn tin cho tôi được không?","Can you text it to me?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-premium-text-me.json","3","5","8","ready","2","PASS","",""
"990","viet-phrase-repair-premium-time-exact","repair-premium-time-exact","Chính xác là mấy giờ?","What time exactly?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-premium-time-exact.json","3","5","4","ready","2","PASS","",""
"991","viet-phrase-repair-premium-type-phone","repair-premium-type-phone","Bạn có thể gõ nó trên điện thoại của bạn?","Can you type it on your phone?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-premium-type-phone.json","3","5","8","ready","2","PASS","",""
"992","viet-phrase-repair-premium-which-exit","repair-premium-which-exit","Đó là lối ra nào?","Which exit is it?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-premium-which-exit.json","3","5","5","ready","2","PASS","",""
"993","viet-phrase-repair-show-me","repair-show-me","Chỉ cho tôi được không?","Can you show me?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-show-me.json","3","5","5","ready","2","PASS","",""
"994","viet-phrase-repair-slower-polite","repair-slower-polite","Nói chậm giúp tôi được không?","Could you speak a little slower, please?","child","content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-slower--repair-slower-polite.json","5","6","5","ready","1","PASS","",""
"995","viet-phrase-repair-translate-this","repair-translate-this","Dịch giúp tôi cái này được không?","Can you translate this for me?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/understanding-repair/repair-translate-this.json","3","5","7","ready","2","PASS","",""
"996","viet-phrase-service-8","service-8","In cái này được không?","Can I print this?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/service-8.json","3","5","5","ready","2","PASS","",""
"997","viet-phrase-service-9","service-9","Châm thêm nước vào chai này được không?","Can you refill this water bottle?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/service-9.json","3","5","8","ready","2","PASS","",""
"998","viet-phrase-shop-1","shop-1","Tôi muốn cỡ này","I want this size","tier1","content-draft/viet/canonical-pages/tier-one/shopping/shopping-size.json","4","6","5","ready","1","PASS","",""
"999","viet-phrase-shop-2","shop-2","Có màu khác không?","Do you have another color?","tier1","content-draft/viet/canonical-pages/tier-one/shopping/shopping-color.json","4","6","5","ready","1","PASS","",""
"1000","viet-phrase-shop-3","shop-3","Tôi thử cái này được không?","Can I try this on?","tier1","content-draft/viet/canonical-pages/tier-one/shopping/shopping-try-on.json","4","6","6","ready","1","PASS","",""
"1001","viet-phrase-shop-4","shop-4","Tôi chỉ xem thôi","I’m just looking","tier1","content-draft/viet/canonical-pages/tier-one/shopping/shopping-just-looking.json","4","6","5","ready","2","PASS","",""
"1002","viet-phrase-shop-5","shop-5","Trả ở đâu?","Where do I pay?","tier1","content-draft/viet/canonical-pages/tier-one/shopping/shopping-pay-where.json","4","6","3","ready","2","PASS","",""
"1003","viet-phrase-shop-6","shop-6","Tôi muốn đổi cái này","I want to exchange this","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/shopping/shop-6.json","3","5","6","ready","2","PASS","",""
"1004","viet-phrase-sight-1","sight-1","Vé bao nhiêu?","How much is the ticket?","tier1","content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-ticket.json","4","5","3","ready","1","PASS","",""
"1005","viet-phrase-sight-2","sight-2","Bắt đầu ở đâu?","Where do we start?","tier1","content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-start.json","4","5","3","ready","1","PASS","",""
"1006","viet-phrase-sight-3","sight-3","Tôi chụp hình ở đây được không?","Can I take photos here?","tier1","content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-photos.json","4","5","7","ready","1","PASS","",""
"1007","viet-phrase-sight-4","sight-4","Mấy giờ đóng cửa?","What time does it close?","tier1","content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-close.json","4","5","3","ready","2","PASS","",""
"1008","viet-phrase-sight-5","sight-5","Điểm gặp ở đâu?","Where is the meeting point?","tier1","content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-meeting-point.json","4","5","4","ready","2","PASS","",""
"1009","viet-phrase-sight-6","sight-6","Tôi cần đặt trước không?","Do I need to book in advance?","catalog-promoted","content-draft/viet/canonical-pages/catalog-promoted/sightseeing-activities/sight-6.json","3","5","6","ready","2","PASS","",""
"1010","viet-phrase-smalltalk-1","smalltalk-1","Tôi đến từ Mỹ","I’m from the United States","tier1","content-draft/viet/canonical-pages/tier-one/social-small-talk/social-from-us.json","4","10","5","ready","1","PASS","",""
"1011","viet-phrase-smalltalk-2","smalltalk-2","Tôi từ Anh","I’m from England","tier1","content-draft/viet/canonical-pages/tier-one/social-small-talk/social-from-uk.json","4","10","4","ready","1","PASS","",""
"1012","viet-phrase-smalltalk-3","smalltalk-3","Đây là lần đầu của tôi","This is my first time","tier1","content-draft/viet/canonical-pages/tier-one/social-small-talk/social-first-time.json","4","10","6","ready","1","PASS","",""
"1013","viet-phrase-smalltalk-4","smalltalk-4","Tôi thích Việt Nam","I like Vietnam","tier1","content-draft/viet/canonical-pages/tier-one/social-small-talk/social-like-vietnam.json","4","10","4","ready","2","PASS","",""
"1014","viet-phrase-smalltalk-5","smalltalk-5","Đồ ăn ngon quá","The food is so good","tier1","content-draft/viet/canonical-pages/tier-one/social-small-talk/social-food-good.json","4","10","5","ready","2","PASS","",""
"1015","viet-phrase-smalltalk-6","smalltalk-6","Thời tiết nóng quá","The weather is so hot","tier1","content-draft/viet/canonical-pages/tier-one/social-small-talk/social-weather-hot.json","4","10","4","ready","2","PASS","",""
