"page_id","phrase_id","vietnamese","english","source_lane","source_path","verdict","review_codes","evidence"
"viet-phrase-vpe-near-place-don-cong-an-gan-day-khong","vpe-near-place-don-cong-an-gan-day-khong","đồn công an gần đây không?","Is the police station nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-duong-chinh-gan-day-khong","vpe-near-place-duong-chinh-gan-day-khong","đường chính gần đây không?","Is the main road nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-duong-mot-chieu-gan-day-khong","vpe-near-place-duong-mot-chieu-gan-day-khong","đường một chiều gần đây không?","Is a one-way street nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-ga-tau-gan-day-khong","vpe-near-place-ga-tau-gan-day-khong","ga tàu gần đây không?","Is the train station nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-hem-nay-gan-day-khong","vpe-near-place-hem-nay-gan-day-khong","hẻm này gần đây không?","Is this alley nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-hieu-kinh-thuoc-gan-day-khong","vpe-near-place-hieu-kinh-thuoc-gan-day-khong","hiệu kính thuốc gần đây không?","Is an optical shop nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-ho-gan-day-khong","vpe-near-place-ho-gan-day-khong","hồ gần đây không?","Is the lake nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-khach-san-gan-day-khong","vpe-near-place-khach-san-gan-day-khong","khách sạn gần đây không?","Is the hotel nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-khu-am-thuc-gan-day-khong","vpe-near-place-khu-am-thuc-gan-day-khong","khu ẩm thực gần đây không?","Is the food court nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-khu-kiem-tra-an-ninh-gan-day-khong","vpe-near-place-khu-kiem-tra-an-ninh-gan-day-khong","khu kiểm tra an ninh gần đây không?","Is security screening nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-khu-lay-hanh-ly-gan-day-khong","vpe-near-place-khu-lay-hanh-ly-gan-day-khong","khu lấy hành lý gần đây không?","Is baggage claim nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-khu-vuc-hut-thuoc-gan-day-khong","vpe-near-place-khu-vuc-hut-thuoc-gan-day-khong","khu vực hút thuốc gần đây không?","Is the smoking area nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-loi-sang-duong-gan-day-khong","vpe-near-place-loi-sang-duong-gan-day-khong","lối sang đường gần đây không?","Is a crosswalk nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-loi-vao-gan-day-khong","vpe-near-place-loi-vao-gan-day-khong","lối vào gần đây không?","Is the entrance nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-may-ban-ve-gan-day-khong","vpe-near-place-may-ban-ve-gan-day-khong","máy bán vé gần đây không?","Is the ticket machine nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-may-in-gan-day-khong","vpe-near-place-may-in-gan-day-khong","máy in gần đây không?","Is a printer nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-may-photocopy-gan-day-khong","vpe-near-place-may-photocopy-gan-day-khong","máy photocopy gần đây không?","Is a copier nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-nga-tu-gan-day-khong","vpe-near-place-nga-tu-gan-day-khong","ngã tư gần đây không?","Is the intersection nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-ngan-hang-gan-day-khong","vpe-near-place-ngan-hang-gan-day-khong","ngân hàng gần đây không?","Is the bank nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-nha-hang-gan-day-khong","vpe-near-place-nha-hang-gan-day-khong","nhà hàng gần đây không?","Is the restaurant nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-nha-tho-gan-day-khong","vpe-near-place-nha-tho-gan-day-khong","nhà thờ gần đây không?","Is the church nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-nha-thuoc-gan-day-khong","vpe-near-place-nha-thuoc-gan-day-khong","nhà thuốc gần đây không?","Is a pharmacy nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-nha-ve-sinh-gan-day-khong","vpe-near-place-nha-ve-sinh-gan-day-khong","nhà vệ sinh gần đây không?","Is the bathroom nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-pho-co-gan-day-khong","vpe-near-place-pho-co-gan-day-khong","phố cổ gần đây không?","Is the old town nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-pho-di-bo-gan-day-khong","vpe-near-place-pho-di-bo-gan-day-khong","phố đi bộ gần đây không?","Is the walking street nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-001.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
"viet-phrase-vpe-near-place-phong-cau-nguyen-gan-day-khong","vpe-near-place-phong-cau-nguyen-gan-day-khong","phòng cầu nguyện gần đây không?","Is a prayer room nearby?","practice-expansion","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-002.json","NEEDS_AUTHORED_REPAIR","weak_breakdown_label|pattern_heavy_copy","Weak or internal breakdown labels: không?: question ending || Pattern-heavy copy markers: short_practice_phrase, keeps_sentence_direct, clear_action_generic, built_for_quick_recognition, beyond_one_memorized_line, stay_same_travel_lane, generic_context_object."
