"﻿phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"vpe-stop-at-place-dung-o-duong-mot-chieu","transport","vpe-stop-at-place-dung-o-duong-mot-chieu","Stop at a one-way street.","Use this when the vehicle is close to a one-way street and you want the stop to be clear.","","Stop at a one-way street.","Dừng ở đường một chiều","Dừng ở đường một chiều","dung uh duong moht chieu","premium","say-first","Use this when the vehicle is close to a one-way street and you want the stop to be clear.","","Stop at a one-way street.|Dừng ở đường một chiều|a one-way street|đường một chiều","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-nga-tu-o-dau","directions-navigation","vpe-where-place-nga-tu-o-dau","Where is the intersection?","Use this when you need someone to point you toward the intersection.","","Where is the intersection?","ngã tư ở đâu?","ngã tư ở đâu?","nga tu uh dow?","premium","say-first","Use this when you need someone to point you toward the intersection.","","Where is the intersection?|ngã tư ở đâu?|the intersection|ngã tư","","planned","🧭","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate the intersection; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-nga-tu-gan-day-khong","directions-navigation","vpe-near-place-nga-tu-gan-day-khong","Is the intersection nearby?","Use this before walking or committing to a route toward the intersection.","","Is the intersection nearby?","ngã tư gần đây không?","ngã tư gần đây không?","nga tu guhn day khong?","premium","say-first","Use this before walking or committing to a route toward the intersection.","","Is the intersection nearby?|ngã tư gần đây không?|the intersection|ngã tư","","planned","🧭","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to the intersection, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-nga-tu","transport","vpe-take-me-place-cho-toi-den-nga-tu","Please take me to the intersection.","Use this with a driver, hotel helper, or guide when the intersection is the destination.","","Please take me to the intersection.","Cho tôi đến ngã tư","Cho tôi đến ngã tư","cho toy den nga tu","premium","say-first","Use this with a driver, hotel helper, or guide when the intersection is the destination.","","Please take me to the intersection.|Cho tôi đến ngã tư|the intersection|ngã tư","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; the intersection gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-nga-tu","transport","vpe-stop-at-place-dung-o-nga-tu","Stop at the intersection.","Use this when the vehicle is close to the intersection and you want the stop to be clear.","","Stop at the intersection.","Dừng ở ngã tư","Dừng ở ngã tư","dung uh nga tu","premium","say-first","Use this when the vehicle is close to the intersection and you want the stop to be clear.","","Stop at the intersection.|Dừng ở ngã tư|the intersection|ngã tư","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-hem-nay-o-dau","directions-navigation","vpe-where-place-hem-nay-o-dau","Where is this alley?","Use this when you need someone to point you toward this alley.","","Where is this alley?","hẻm này ở đâu?","hẻm này ở đâu?","hem nay uh dow?","premium","say-first","Use this when you need someone to point you toward this alley.","","Where is this alley?|hẻm này ở đâu?|this alley|hẻm này","","planned","🧭","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate this alley; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-hem-nay-gan-day-khong","directions-navigation","vpe-near-place-hem-nay-gan-day-khong","Is this alley nearby?","Use this before walking or committing to a route toward this alley.","","Is this alley nearby?","hẻm này gần đây không?","hẻm này gần đây không?","hem nay guhn day khong?","premium","say-first","Use this before walking or committing to a route toward this alley.","","Is this alley nearby?|hẻm này gần đây không?|this alley|hẻm này","","planned","🧭","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to this alley, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-hem-nay","transport","vpe-take-me-place-cho-toi-den-hem-nay","Please take me to this alley.","Use this with a driver, hotel helper, or guide when this alley is the destination.","","Please take me to this alley.","Cho tôi đến hẻm này","Cho tôi đến hẻm này","cho toy den hem nay","premium","say-first","Use this with a driver, hotel helper, or guide when this alley is the destination.","","Please take me to this alley.|Cho tôi đến hẻm này|this alley|hẻm này","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; this alley gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-hem-nay","transport","vpe-stop-at-place-dung-o-hem-nay","Stop at this alley.","Use this when the vehicle is close to this alley and you want the stop to be clear.","","Stop at this alley.","Dừng ở hẻm này","Dừng ở hẻm này","dung uh hem nay","premium","say-first","Use this when the vehicle is close to this alley and you want the stop to be clear.","","Stop at this alley.|Dừng ở hẻm này|this alley|hẻm này","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-ban-huong-dan-o-dau","local-services-everyday-tasks","vpe-where-place-ban-huong-dan-o-dau","Where is the help desk?","Use this when you need someone to point you toward the help desk.","","Where is the help desk?","bàn hướng dẫn ở đâu?","bàn hướng dẫn ở đâu?","ban huong dan uh dow?","premium","say-first","Use this when you need someone to point you toward the help desk.","","Where is the help desk?|bàn hướng dẫn ở đâu?|the help desk|bàn hướng dẫn","","planned","🏢","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate the help desk; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-ban-huong-dan-gan-day-khong","local-services-everyday-tasks","vpe-near-place-ban-huong-dan-gan-day-khong","Is the help desk nearby?","Use this before walking or committing to a route toward the help desk.","","Is the help desk nearby?","bàn hướng dẫn gần đây không?","bàn hướng dẫn gần đây không?","ban huong dan guhn day khong?","premium","say-first","Use this before walking or committing to a route toward the help desk.","","Is the help desk nearby?|bàn hướng dẫn gần đây không?|the help desk|bàn hướng dẫn","","planned","🏢","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to the help desk, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-ban-huong-dan","local-services-everyday-tasks","vpe-take-me-place-cho-toi-den-ban-huong-dan","Please take me to the help desk.","Use this with a driver, hotel helper, or guide when the help desk is the destination.","","Please take me to the help desk.","Cho tôi đến bàn hướng dẫn","Cho tôi đến bàn hướng dẫn","cho toy den ban huong dan","premium","say-first","Use this with a driver, hotel helper, or guide when the help desk is the destination.","","Please take me to the help desk.|Cho tôi đến bàn hướng dẫn|the help desk|bàn hướng dẫn","","planned","🏢","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; the help desk gives the learner a concrete canonical page rather than a generic ride request.","approved"
