severity,score,pageID,tierRole,title,englishTitle,phraseCards,breakdownCards,visibleWords,issueCodes,sourcePath,worstSnippet
PASS,0,viet-family-repair-english-help,tier1,Anh/chị nói tiếng Anh không?,Do you speak English?,9,5,334,,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-english-help.json,
PASS,0,viet-family-repair-meaning,tier1,Cái đó nghĩa là gì?,What does that mean?,8,6,315,,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-meaning.json,
PASS,0,viet-family-repair-number,tier1,Làm ơn nói lại số đó,Please say the number again,9,5,339,,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-number.json,
PASS,0,viet-family-repair-repeat,tier1,Làm ơn nói lại,Please say that again,8,3,313,,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-repeat.json,
PASS,0,viet-family-repair-slower,tier1,Nói chậm chút được không?,Can you speak a little slower?,9,4,371,,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-slower.json,
PASS,0,viet-family-repair-understand,tier1,Tôi không hiểu,I don’t understand,8,4,300,,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-understand.json,
PASS,0,viet-family-repair-write-down,tier1,Viết xuống giúp tôi,Please write it down,8,4,327,,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-write-down.json,
PASS,0,viet-family-service-bag,tier1,Có túi không?,Do you have a bag?,8,4,308,,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-bag.json,
PASS,0,viet-family-service-card,tier1,Tôi quẹt thẻ được không?,Can I pay by card?,8,5,306,,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-card.json,
PASS,0,viet-family-service-sunscreen,tier1,Ở đâu có kem chống nắng?,Where is the sunscreen?,8,4,323,,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-sunscreen.json,
PASS,0,viet-family-service-tissues,tier1,Cho tôi khăn giấy,Tissues please,8,4,300,,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-tissues.json,
PASS,0,viet-family-service-water,tier1,Cho tôi chai nước,A bottle of water please,8,5,305,,content-draft/viet/canonical-pages/tier-one/local-services-everyday-tasks/service-water.json,
PASS,0,viet-family-shopping-color,tier1,Có màu khác không?,Do you have another color?,7,5,282,,content-draft/viet/canonical-pages/tier-one/shopping/shopping-color.json,
PASS,0,viet-family-shopping-just-looking,tier1,Tôi chỉ xem thôi,I’m just looking,7,5,296,,content-draft/viet/canonical-pages/tier-one/shopping/shopping-just-looking.json,
PASS,0,viet-family-shopping-try-on,tier1,Tôi thử cái này được không?,Can I try this on?,7,6,290,,content-draft/viet/canonical-pages/tier-one/shopping/shopping-try-on.json,
PASS,0,viet-family-sight-close,tier1,Mấy giờ đóng cửa?,What time does it close?,6,3,269,,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-close.json,
PASS,0,viet-family-sight-photos,tier1,Tôi chụp hình ở đây được không?,Can I take photos here?,6,7,279,,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-photos.json,
PASS,0,viet-family-sight-ticket,tier1,Vé bao nhiêu?,How much is the ticket?,6,3,262,,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-ticket.json,
PASS,0,viet-family-social-first-time,tier1,Đây là lần đầu của tôi,This is my first time,12,6,372,,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-first-time.json,
PASS,0,viet-family-social-food-good,tier1,Đồ ăn ngon quá,The food is so good,12,5,354,,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-food-good.json,
PASS,0,viet-family-social-from-uk,tier1,Tôi từ Anh,I’m from England,12,4,351,,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-from-uk.json,
PASS,0,viet-family-social-from-us,tier1,Tôi đến từ Mỹ,I’m from the United States,12,5,362,,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-from-us.json,
PASS,0,viet-family-social-like-vietnam,tier1,Tôi thích Việt Nam,I like Vietnam,12,4,349,,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-like-vietnam.json,
PASS,0,viet-family-social-weather-hot,tier1,Thời tiết nóng quá,The weather is so hot,12,4,353,,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-weather-hot.json,
PASS,0,viet-family-time-have-booking,tier1,Tôi có đặt chỗ,I have a booking,7,4,269,,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-have-booking.json,
PASS,0,viet-family-time-open,tier1,Mấy giờ mở cửa?,What time does it open?,7,3,266,,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-open.json,
PASS,0,viet-family-time-today,tier1,Hôm nay,Today,7,1,245,,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-today.json,
PASS,0,viet-family-time-tomorrow-morning,tier1,Sáng mai,Tomorrow morning,7,3,233,,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-tomorrow-morning.json,
PASS,0,viet-family-time-what-time,tier1,Mấy giờ?,What time?,7,1,265,,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-what-time.json,
PASS,0,viet-family-transport-aircon,tier1,Mở máy lạnh giúp tôi,Please turn on the air conditioning,10,5,292,,content-draft/viet/canonical-pages/tier-one/transport/transport-aircon.json,
PASS,0,viet-family-transport-cash,tier1,Tôi trả bằng tiền mặt,I’ll pay cash,10,5,300,,content-draft/viet/canonical-pages/tier-one/transport/transport-cash.json,
PASS,0,viet-family-transport-destination,tier1,Cho tôi tới đây,Take me here,10,5,293,,content-draft/viet/canonical-pages/tier-one/transport/transport-destination.json,
PASS,0,viet-family-transport-fare,tier1,Tiền xe bao nhiêu?,How much is the fare?,10,4,296,,content-draft/viet/canonical-pages/tier-one/transport/transport-fare.json,
PASS,0,viet-family-transport-lost,tier1,Tôi nghĩ chúng ta bị lạc rồi,I think we are lost,10,7,322,,content-draft/viet/canonical-pages/tier-one/transport/transport-lost.json,
PASS,0,viet-family-transport-main-destination,tier1,Đi quận 1,Go to District 1,10,3,279,,content-draft/viet/canonical-pages/tier-one/transport/transport-main-destination.json,
PASS,0,viet-family-transport-meter,tier1,Làm ơn bật đồng hồ giúp tôi,Please use the meter,10,7,284,,content-draft/viet/canonical-pages/tier-one/transport/transport-meter.json,
PASS,0,viet-family-transport-route,tier1,Đi đường này đi,Go this way,10,5,295,,content-draft/viet/canonical-pages/tier-one/transport/transport-route.json,
PASS,0,viet-family-transport-stop-here,tier1,Dừng ở đây được rồi,You can stop here,11,5,313,,content-draft/viet/canonical-pages/tier-one/transport/transport-stop-here.json,
PASS,0,viet-family-transport-wait,tier1,Chờ tôi năm phút,Wait for me five minutes,10,5,275,,content-draft/viet/canonical-pages/tier-one/transport/transport-wait.json,
PASS,0,viet-family-v500-airp-bord-arri-here-is-my-passport,tier1,Đây là hộ chiếu của tôi,Here is my passport,8,5,341,,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/v500-airp-bord-arri-here-is-my-passport.json,
PASS,0,viet-family-v500-airp-bord-arri-here-is-my-visa,tier1,Đây là thị thực của tôi,Here is my visa,8,5,347,,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/v500-airp-bord-arri-here-is-my-visa.json,
PASS,0,viet-family-v500-emer-safe-do-not-touch-me,tier1,Đừng chạm vào tôi,Do not touch me,9,5,299,,content-draft/viet/canonical-pages/tier-one/emergency-safety/v500-emer-safe-do-not-touch-me.json,
PASS,0,viet-family-v500-emer-safe-i-am-injured,tier1,tôi bị thương,I am injured,9,4,283,,content-draft/viet/canonical-pages/tier-one/emergency-safety/v500-emer-safe-i-am-injured.json,
PASS,0,viet-family-v500-emer-safe-i-cannot-move,tier1,Tôi không thể di chuyển,I cannot move,9,5,289,,content-draft/viet/canonical-pages/tier-one/emergency-safety/v500-emer-safe-i-cannot-move.json,
PASS,0,viet-family-v500-heal-phar-i-feel-dizzy,tier1,Tôi cảm thấy chóng mặt,I feel dizzy,8,4,338,,content-draft/viet/canonical-pages/tier-one/health-pharmacy/v500-heal-phar-i-feel-dizzy.json,
PASS,0,viet-family-v500-hote-acco-the-door-does-not-lock,tier1,Cửa không khóa,The door does not lock,9,4,284,,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/v500-hote-acco-the-door-does-not-lock.json,
PASS,0,viet-family-v500-mone-numb-pric-the-atm-kept-my-card,tier1,ATM đã giữ thẻ của tôi,The ATM kept my card,9,6,340,,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/v500-mone-numb-pric-the-atm-kept-my-card.json,
PASS,0,viet-family-v500-phon-inte-powe-i-need-an-esim,tier1,Tôi cần một eSIM,I need an eSIM,8,5,334,,content-draft/viet/canonical-pages/tier-one/phone-internet-power/v500-phon-inte-powe-i-need-an-esim.json,
PASS,0,viet-family-v500-phon-inte-powe-my-map-is-not-working,tier1,Bản đồ của tôi không hoạt động,My map is not working,8,4,392,,content-draft/viet/canonical-pages/tier-one/phone-internet-power/v500-phon-inte-powe-my-map-is-not-working.json,
PASS,0,viet-family-v500-prob-help-i-need-help-now,tier1,Tôi cần giúp đỡ bây giờ,I need help now,6,5,317,,content-draft/viet/canonical-pages/tier-one/problems-help/v500-prob-help-i-need-help-now.json,
PASS,0,viet-family-v500-shop-can-you-lower-the-price,tier1,Giảm giá chút được không?,Can you lower the price?,7,4,358,,content-draft/viet/canonical-pages/tier-one/shopping/v500-shop-can-you-lower-the-price.json,
PASS,0,viet-family-v500-shop-how-much-is-this-item,tier1,Mặt hàng này giá bao nhiêu?,How much is this item?,7,6,330,,content-draft/viet/canonical-pages/tier-one/shopping/v500-shop-how-much-is-this-item.json,
PASS,0,viet-family-v500-sigh-acti-i-have-a-tour-booking,tier1,Tôi có đặt tour,I have a tour booking,6,4,370,,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/v500-sigh-acti-i-have-a-tour-booking.json,
PASS,0,viet-family-v500-time-date-book-is-there-a-wait,tier1,Có chờ đợi không?,Is there a wait?,7,4,253,,content-draft/viet/canonical-pages/tier-one/time-dates-booking/v500-time-date-book-is-there-a-wait.json,
PASS,0,viet-family-v500-time-date-book-one-ticket-please,tier1,Xin một vé,"One ticket, please",7,4,269,,content-draft/viet/canonical-pages/tier-one/time-dates-booking/v500-time-date-book-one-ticket-please.json,
PASS,0,viet-family-v500-unde-repa-please-say-it-slowly,tier1,Hãy nói từ từ nhé,Please say it slowly,8,5,326,,content-draft/viet/canonical-pages/tier-one/understanding-repair/v500-unde-repa-please-say-it-slowly.json,
PASS,0,viet-family-ves-call-taxi-for-me,editorial-model-support,Gọi giúp tôi taxi được không?,Can you call me a taxi?,6,6,302,,,
PASS,0,viet-family-ves-can-you-wait-here,editorial-model-support,Anh chờ tôi ở đây được không?,Can you wait for me here?,10,7,331,,,
PASS,0,viet-family-ves-do-you-speak-english-anh,editorial-model-support,Anh nói tiếng Anh không?,Do you speak English?,6,4,240,,,
PASS,0,viet-family-ves-drop-me-off-here,editorial-model-support,Cho tôi xuống ở đây được không?,Can you drop me off here?,11,6,356,,,
PASS,0,viet-family-ves-go-son-tra-peninsula,editorial-model-support,Đi bán đảo Sơn Trà.,Go to Son Tra Peninsula.,6,3,252,,,
PASS,0,viet-family-ves-iced-tea-please,editorial-model-support,Cho tôi trà đá.,"Iced tea, please.",13,3,332,,,
PASS,0,viet-family-ves-not-right-place,editorial-model-support,Hình như không đúng chỗ.,I think this is not the right place.,11,6,327,,,
PASS,0,viet-family-ves-not-too-spicy,editorial-model-support,Không cay quá nhé.,"Not too spicy, please.",15,4,335,,,
PASS,0,viet-family-ves-one-ticket-marble-mountains,editorial-model-support,Một vé vào Ngũ Hành Sơn.,One ticket to Marble Mountains.,6,3,272,,,
PASS,0,viet-family-ves-order-bun-bo-hue-bowl,editorial-model-support,"Dạ, cho tôi một tô bún bò Huế.","One bowl of bun bo Hue, please.",15,4,372,,,
PASS,0,viet-family-ves-order-bun-cha-portion,editorial-model-support,"Dạ, cho tôi một phần bún chả.","One portion of bun cha, please.",14,4,393,,,
PASS,0,viet-family-ves-order-cao-lau-portion,editorial-model-support,"Dạ, cho tôi một phần cao lầu.","One portion of cao lau, please.",15,4,398,,,
PASS,0,viet-family-ves-order-pho-bowl,editorial-model-support,"Dạ, cho tôi một tô phở.","One bowl of pho, please.",14,4,374,,,
PASS,0,viet-family-ves-popular-dish-here,editorial-model-support,Có món nào nổi tiếng không?,What is popular here?,13,6,337,,,
PASS,0,viet-family-ves-to-bach-dang-street,editorial-model-support,Cho tôi đến đường Bạch Đằng.,Please take me to Bach Dang Street.,11,5,310,,,
PASS,0,viet-family-ves-to-nguyen-van-linh-street,editorial-model-support,Cho tôi đến đường Nguyễn Văn Linh.,Please take me to Nguyen Van Linh Street.,11,5,322,,,
PASS,0,viet-family-ves-to-vo-nguyen-giap-street,editorial-model-support,Cho tôi đến đường Võ Nguyên Giáp.,Please take me to Vo Nguyen Giap Street.,11,5,326,,,
PASS,0,viet-family-ves-two-tickets-marble-mountains,editorial-model-support,Hai vé vào Ngũ Hành Sơn.,Two tickets to Marble Mountains.,11,3,304,,,
PASS,0,viet-family-ves-what-time-come-back,editorial-model-support,Mấy giờ quay lại?,What time do we come back?,11,3,272,,,
PASS,0,viet-family-ves-where-dragon-bridge,editorial-model-support,Cầu Rồng ở đâu?,Where is Dragon Bridge?,6,3,272,,,
PASS,0,viet-goodbye,tier1,Tạm biệt,Goodbye,22,3,391,,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-goodbye.json,
PASS,0,viet-hello-good-afternoon,catalog-promoted,Chào buổi chiều,Good afternoon,7,3,199,,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/hello-good-afternoon.json,
PASS,0,viet-how-are-you,catalog-promoted,Bạn khỏe không?,How are you?,7,4,229,,content-draft/viet/canonical-pages/catalog-promoted/social-small-talk/how-are-you-ban.json,
PASS,0,viet-how-are-you-anh,catalog-promoted,Anh khỏe không?,"How are you, older man?",7,4,242,,content-draft/viet/canonical-pages/catalog-promoted/social-small-talk/how-are-you-anh.json,
PASS,0,viet-how-are-you-chi,catalog-promoted,Chị khỏe không?,"How are you, older woman?",7,4,233,,content-draft/viet/canonical-pages/catalog-promoted/social-small-talk/how-are-you-chi.json,
PASS,0,viet-how-are-you-em,catalog-promoted,Em khỏe không?,"How are you, younger person?",7,4,243,,content-draft/viet/canonical-pages/catalog-promoted/social-small-talk/how-are-you-em.json,
PASS,0,viet-phrase-airport-7,catalog-promoted,Nhà ga nội địa ở đâu?,Where is the domestic terminal?,9,3,271,,content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/airport-7.json,
PASS,0,viet-phrase-bath-6,catalog-promoted,Ở đây có chỗ tắm không?,Is there a shower here?,9,4,283,,content-draft/viet/canonical-pages/catalog-promoted/bathroom-personal-needs/bath-6.json,
PASS,0,viet-phrase-directions-8,catalog-promoted,Điểm đón ở đâu?,Where is the pickup point?,10,3,301,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/directions-8.json,
PASS,0,viet-phrase-directions-9,catalog-promoted,Lối ra nào?,Which exit?,9,3,235,,content-draft/viet/canonical-pages/catalog-promoted/directions-navigation/directions-9.json,
PASS,0,viet-phrase-emergency-5,child,Cứu tôi với!,Help!,7,4,224,,content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-emergency--emergency-5.json,
PASS,0,viet-phrase-emergency-6,catalog-promoted,Túi của tôi bị lấy mất,My bag was stolen,9,3,247,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-6.json,
PASS,0,viet-phrase-emergency-7,catalog-promoted,Tôi cần đại sứ quán,I need the embassy,9,3,269,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-7.json,
PASS,0,viet-phrase-emergency-premium-phone-stolen,catalog-promoted,Điện thoại của tôi đã bị đánh cắp.,My phone was stolen.,9,3,254,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-phone-stolen.json,
PASS,0,viet-phrase-emergency-premium-tourist-police,catalog-promoted,Tôi cần cảnh sát du lịch.,I need the tourist police.,9,3,265,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-tourist-police.json,
PASS,0,viet-phrase-emergency-premium-wallet-stolen,catalog-promoted,Ví của tôi đã bị đánh cắp.,My wallet was stolen.,9,3,309,,content-draft/viet/canonical-pages/catalog-promoted/emergency-safety/emergency-premium-wallet-stolen.json,
PASS,0,viet-phrase-food-15,child,Món này có trứng hay đậu phộng không?,Does this have egg or peanuts?,10,8,312,,content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy--food-15.json,
PASS,0,viet-phrase-food-16,catalog-promoted,Đây không phải món tôi gọi,This isn’t what I ordered,11,3,312,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-16.json,
PASS,0,viet-phrase-food-17,catalog-promoted,Trả riêng được không?,Can we pay separately?,11,3,320,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-17.json,
PASS,0,viet-phrase-food-not-spicy-clearer,child,Ít cay thôi,"Less spicy, please",13,3,287,,content-draft/viet/canonical-pages/tier-one/food-drink/food-not-spicy--food-not-spicy-clearer.json,
PASS,0,viet-phrase-food-premium-has-meat-in-it,catalog-promoted,Cái này có thịt trong đó.,This has meat in it.,11,7,359,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-premium-has-meat-in-it.json,
PASS,0,viet-phrase-food-premium-has-peanuts,catalog-promoted,Cái này có đậu phộng không?,Does this have peanuts?,10,5,308,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-premium-has-peanuts.json,
PASS,0,viet-phrase-food-premium-no-meat,catalog-promoted,Làm ơn đừng có thịt.,"No meat, please.",11,3,329,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-premium-no-meat.json,
PASS,0,viet-phrase-food-premium-too-spicy-now,catalog-promoted,Món này quá cay đối với tôi.,This is too spicy for me.,7,4,267,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-premium-too-spicy-now.json,
PASS,0,viet-phrase-food-premium-which-dish-safe,catalog-promoted,Món ăn nào an toàn nhất cho người bị dị ứng này?,Which dish is safest for this allergy?,11,9,373,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-premium-which-dish-safe.json,
PASS,0,viet-phrase-food-premium-without-this-ingredient,catalog-promoted,Bạn có thể làm món này không có nguyên liệu này được không?,Can you make it without this ingredient?,11,5,387,,content-draft/viet/canonical-pages/catalog-promoted/food-drink/food-premium-without-this-ingredient.json,
PASS,0,viet-phrase-help-4,catalog-promoted,Tôi bị tính tiền hai lần,I was charged twice,9,4,269,,content-draft/viet/canonical-pages/catalog-promoted/problems-help/help-4.json,
PASS,0,viet-phrase-help-5,catalog-promoted,Tôi cần làm biên bản,I need to file a report,8,3,265,,content-draft/viet/canonical-pages/catalog-promoted/problems-help/help-5.json,
