"phraseID","targetText","englishText","scenarioID","expansionFamily","difficulty","practiceBuckets","audioStatus","status"
"vpe-price-item-but-bi-bao-nhieu-tien","bút bi bao nhiêu tiền?","How much is a pen?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-so-tay","Tôi cần sổ tay","I need a notebook.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-so-tay-khong","Có sổ tay không?","Do you have a notebook?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-so-tay","Tôi muốn mua sổ tay","I want to buy a notebook.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-so-tay-bao-nhieu-tien","sổ tay bao nhiêu tiền?","How much is a notebook?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-pin-aa","Tôi cần pin AA","I need AA batteries.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-pin-aa-khong","Có pin AA không?","Do you have AA batteries?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-pin-aa","Tôi muốn mua pin AA","I want to buy AA batteries.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-pin-aa-bao-nhieu-tien","pin AA bao nhiêu tiền?","How much is AA batteries?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-dao-cao","Tôi cần dao cạo","I need a razor.","bathroom-personal-needs","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-dao-cao-khong","Có dao cạo không?","Do you have a razor?","bathroom-personal-needs","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-dao-cao","Tôi muốn mua dao cạo","I want to buy a razor.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-dao-cao-bao-nhieu-tien","dao cạo bao nhiêu tiền?","How much is a razor?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-luoc","Tôi cần lược","I need a comb.","bathroom-personal-needs","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-luoc-khong","Có lược không?","Do you have a comb?","bathroom-personal-needs","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-luoc","Tôi muốn mua lược","I want to buy a comb.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-luoc-bao-nhieu-tien","lược bao nhiêu tiền?","How much is a comb?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-do-giat","Tôi cần đồ giặt","I need laundry.","local-services-everyday-tasks","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-do-giat-khong","Có đồ giặt không?","Do you have laundry?","local-services-everyday-tasks","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-do-giat","Tôi muốn mua đồ giặt","I want to buy laundry.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-do-giat-bao-nhieu-tien","đồ giặt bao nhiêu tiền?","How much is laundry?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-dich-vu-giat-nhanh","Tôi cần dịch vụ giặt nhanh","I need same-day laundry.","local-services-everyday-tasks","need-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-dich-vu-giat-nhanh-khong","Có dịch vụ giặt nhanh không?","Do you have same-day laundry?","local-services-everyday-tasks","have-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-dich-vu-giat-nhanh","Tôi muốn mua dịch vụ giặt nhanh","I want to buy same-day laundry.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-dich-vu-giat-nhanh-bao-nhieu-tien","dịch vụ giặt nhanh bao nhiêu tiền?","How much is same-day laundry?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-nuoc-uong-dong-chai","Tôi cần nước uống đóng chai","I need sealed drinking water.","food-drink","need-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-nuoc-uong-dong-chai-khong","Có nước uống đóng chai không?","Do you have sealed drinking water?","food-drink","have-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-nuoc-uong-dong-chai","Tôi muốn mua nước uống đóng chai","I want to buy sealed drinking water.","food-drink","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-nuoc-uong-dong-chai-bao-nhieu-tien","nước uống đóng chai bao nhiêu tiền?","How much is sealed drinking water?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-coc-giay","Tôi cần cốc giấy","I need a paper cup.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-coc-giay-khong","Có cốc giấy không?","Do you have a paper cup?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-coc-giay","Tôi muốn mua cốc giấy","I want to buy a paper cup.","food-drink","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-coc-giay-bao-nhieu-tien","cốc giấy bao nhiêu tiền?","How much is a paper cup?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-khan-lanh","Tôi cần khăn lạnh","I need a cold towel.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-khan-lanh-khong","Có khăn lạnh không?","Do you have a cold towel?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-khan-lanh","Tôi muốn mua khăn lạnh","I want to buy a cold towel.","food-drink","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-khan-lanh-bao-nhieu-tien","khăn lạnh bao nhiêu tiền?","How much is a cold towel?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-nuoc-khong-duong","Tôi cần nước không đường","I need unsweetened drink.","food-drink","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-nuoc-khong-duong-khong","Có nước không đường không?","Do you have unsweetened drink?","food-drink","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-nuoc-khong-duong","Tôi muốn mua nước không đường","I want to buy unsweetened drink.","food-drink","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-nuoc-khong-duong-bao-nhieu-tien","nước không đường bao nhiêu tiền?","How much is unsweetened drink?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-one-item-please-cho-toi-mot-nuoc-suoi","Cho tôi nước suối","Bottled water, please.","food-drink","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-nuoc-loc","Cho tôi nước lọc","Filtered water, please.","food-drink","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-nuoc-nong","Cho tôi nước nóng","Hot water, please.","food-drink","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-da","Cho tôi đá","Ice, please.","food-drink","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-khan-giay","Cho tôi một ít khăn giấy","Some tissues, please.","bathroom-personal-needs","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-giay-ve-sinh","Cho tôi giấy vệ sinh","Toilet paper, please.","bathroom-personal-needs","one-item-please","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-xa-phong","Cho tôi xà phòng","Soap, please.","bathroom-personal-needs","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-kem-chong-nang","Cho tôi kem chống nắng","Sunscreen, please.","shopping","one-item-please","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-thuoc-dau-dau","Cho tôi thuốc đau đầu","Headache medicine, please.","health-pharmacy","one-item-please","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-thuoc-dau-bung","Cho tôi thuốc đau bụng","Stomach medicine, please.","health-pharmacy","one-item-please","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-thuoc-say-xe","Cho tôi thuốc say xe","Motion-sickness medicine, please.","health-pharmacy","one-item-please","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-bang-ca-nhan","Cho tôi băng cá nhân","Bandages, please.","health-pharmacy","one-item-please","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-khau-trang","Cho tôi khẩu trang","A face mask, please.","health-pharmacy","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-sac-dien-thoai","Cho tôi sạc điện thoại","A phone charger, please.","phone-internet-power","one-item-please","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-day-sac","Cho tôi dây sạc","A charging cable, please.","phone-internet-power","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-pin-du-phong","Cho tôi pin dự phòng","A power bank, please.","phone-internet-power","one-item-please","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-one-item-please-cho-toi-mot-the-sim","Cho tôi thẻ SIM","A SIM card, please.","phone-internet-power","one-item-please","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
