item_id,menu_type,category,popular,vietnamese_item,english_translation,sound_out,at_a_glance,usually_includes,good_to_know,quick_say_vietnamese,quick_say_english,helper_phrase_ids,order_line_audio_policy,editorial_status
food-canh-chua-chay,Food,Vegetarian,false,Canh chua chay,Vegetarian sour soup,kan choo-ah chai,"Canh chua chay is vegetarian sour soup, usually with tamarind, pineapple, tomato, okra, herbs, tofu, and rice.",tamarind sour broth | pineapple | tomato | okra or bạc hà | tofu and herbs,Ask whether the sour broth uses vegetarian seasoning; fish sauce can appear quietly in mixed kitchens.,Cho tôi một tô canh chua chay.,I’d like one bowl of vegetarian sour soup.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-ask-fish-sauce | menu-vegetarian,text-only,handwritten-reviewed
food-lau-nam-chay,Food,Vegetarian,false,Lẩu nấm chay,Vegetarian mushroom hot pot,low nahm chai,"Lẩu nấm chay is vegetarian mushroom hot pot, usually with mixed mushrooms, tofu, greens, noodles, and vegetable broth.",vegetable broth | mixed mushrooms | tofu | greens | noodles,Ask whether the hot-pot broth is vegetable-based and whether the table dips are vegetarian.,Cho tôi một phần lẩu nấm chay.,I’d like one order of vegetarian mushroom hot pot.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-ask-fish-sauce | menu-vegetarian,text-only,handwritten-reviewed
food-ca-tim-nuong-mo-hanh-chay,Food,Vegetarian,false,Cà tím nướng mỡ hành chay,Grilled eggplant with scallion oil,kah teem noong muh hanh chai,"Cà tím nướng mỡ hành chay is grilled eggplant with scallion oil, usually with smoky eggplant, peanuts, soy-lime dip, and herbs.",grilled eggplant | scallion oil | peanuts | soy-lime vegetarian dip | herbs,Mỡ hành should be scallion oil; confirm no pork fat or fish sauce if the stall is not fully vegetarian.,Cho tôi một phần cà tím nướng mỡ hành chay.,I’d like one order of grilled eggplant with scallion oil.,menu-not-spicy | menu-less-spicy | menu-ask-fish-sauce | menu-ask-peanuts | menu-vegetarian,text-only,handwritten-reviewed
food-bun-dau-chay,Food,Vegetarian,false,Bún đậu chay,Vegetarian tofu vermicelli platter,boon dow chai,"Bún đậu chay is a vegetarian take on the bún đậu platter: rice vermicelli, fried tofu, herbs, vegetables, and a vegetarian soy-lime or fermented-bean dip.",rice vermicelli | fried tofu | fresh herbs | cucumber | vegetarian soy-lime dip,The standard non-vegetarian platter centers mắm tôm and pork. Chay should move it into tofu and a vegetarian mắm-style dip.,Cho tôi một phần bún đậu chay.,I’d like one order of vegetarian tofu vermicelli platter.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-ask-fish-sauce | menu-vegetarian,text-only,handwritten-reviewed
food-canh-chua-ca,Food,"Soups, hot pots & family-style",true,Canh chua cá,Sweet-and-sour fish soup,kan choo-ah kah,"Canh chua cá is tamarind-sour fish soup with tomato, pineapple, okra, bạc hà stem, herbs, and a sweet-sour broth eaten with rice.",fish | tamarind broth | pineapple | tomato | okra and herbs,"Canh chua means sour soup. The sourness should be refreshing and balanced, not creamy or heavy.",Cho tôi một tô canh chua cá.,I’d like one bowl of sweet-and-sour fish soup.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-canh-chua-tom,Food,"Soups, hot pots & family-style",false,Canh chua tôm,Sweet-and-sour shrimp soup,kan choo-ah tom,"Canh chua tôm is tamarind-sour shrimp soup with pineapple, tomato, okra, herbs, and a bright broth that is usually eaten with rice.",shrimp | tamarind broth | pineapple | tomato | okra and herbs,"This is a shared soup, not a noodle soup. The sweet-sour broth is there to wake up rice and other dishes.",Cho tôi một tô canh chua tôm.,I’d like one bowl of sweet-and-sour shrimp soup.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-canh-kho-qua-nhoi-thit,Food,"Soups, hot pots & family-style",false,Canh khổ qua nhồi thịt,Bitter melon soup with stuffed pork,kan kaw kwah nyoy tit,"Canh khổ qua nhồi thịt is bitter melon stuffed with pork, usually with clear broth, herbs, and tender filling.",bitter melon | minced pork filling | clear broth | scallions | rice on the side,May contain pork.,Cho tôi một tô canh khổ qua nhồi thịt.,I’d like one bowl of bitter melon soup with stuffed pork.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-canh-rau-day-cua-dong,Food,"Soups, hot pots & family-style",false,Canh rau đay cua đồng,Jute leaf soup with field crab,kan row day koo-ah dawng,"Canh rau đay cua đồng is jute leaf soup with field crab, usually with soft greens, crab roe, and earthy broth.",jute leaves | field crab | crab roe | green broth | rice on the side,Contains or may contain seafood or shellfish.,Cho tôi một tô canh rau đay cua đồng.,I’d like one bowl of jute leaf soup with field crab.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-canh-bau-nau-tom,Food,"Soups, hot pots & family-style",false,Canh bầu nấu tôm,Gourd soup with shrimp,kan bow now tom,"Canh bầu nấu tôm is gourd soup with shrimp, usually with clear broth, soft bầu, shrimp sweetness, and scallion.",bottle gourd | shrimp | clear broth | scallions | rice on the side,Contains or may contain seafood or shellfish.,Cho tôi một tô canh bầu nấu tôm.,I’d like one bowl of gourd soup with shrimp.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-canh-cai-thit-bam,Food,"Soups, hot pots & family-style",false,Canh cải thịt bằm,Mustard green soup with minced pork,kan kai tit bahm,"Canh cải thịt bằm is mustard-green soup with minced pork, usually with peppery greens, clear broth, and rice.",mustard greens | minced pork | clear broth | scallions | rice on the side,May contain pork.,Cho tôi một tô canh cải thịt bằm.,I’d like one bowl of mustard green soup with minced pork.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-canh-bi-dao,Food,"Soups, hot pots & family-style",false,Canh bí đao,Winter melon soup,kan bee dow,"Canh bí đao is winter melon soup, usually with clear broth, soft bí đao, pork or shrimp depending on the cook.",clear broth | winter melon | minced pork or shrimp optional | scallions | pepper,"Bí đao should taste soft, clean, and cooling in a clear broth. Ask whether pork or shrimp is used if you need a vegetarian bowl.",Cho tôi một tô canh bí đao.,I’d like one bowl of winter melon soup.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-sup-mang-cua,Food,"Soups, hot pots & family-style",false,Súp măng cua,Crab and asparagus soup,soop mahng koo-ah,"Súp măng cua is asparagus crab soup, usually with crab, egg ribbons, asparagus, and pepper.",crab | asparagus | egg ribbons | thickened broth | pepper,Contains or may contain seafood or shellfish.,Cho tôi một tô súp măng cua.,I’d like one bowl of crab and asparagus soup.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-sup-bi-do,Food,"Soups, hot pots & family-style",false,Súp bí đỏ,Pumpkin soup,soop bee daw,"Súp bí đỏ is pumpkin soup, usually with smooth pumpkin, cream or broth, and gentle sweetness.",pumpkin | cream or light broth | pepper | herbs | small bowl,"Pumpkin soup may be a modern café or family-style soup; ask if it contains cream, chicken stock, or seafood stock if needed.",Cho tôi một tô súp bí đỏ.,I’d like one bowl of pumpkin soup.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-thai,Food,"Soups, hot pots & family-style",true,Lẩu Thái,Thai-style hot pot,low tie,"Lẩu Thái is Vietnamese Thai-style hot pot, usually with sour-spicy broth, seafood or meat, greens, and noodles.",sour-spicy broth | seafood or meat | greens | mushrooms | noodles,"Choose portion size first, then protein and spice level. Ask for less spice before the broth is set if you want sour lemongrass flavor with less heat.",Cho tôi một nồi lẩu Thái.,I’d like one order of Thai-style hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-mam,Food,"Soups, hot pots & family-style",false,Lẩu mắm,Fermented fish hot pot,low mahm,"Lẩu mắm is Mekong Delta fermented-fish hot pot with seafood, pork, eggplant, and piles of greens. It is a shared-table dish with a deep mắm broth.",fermented fish broth | seafood | pork | eggplant | wild greens,"The broth has a strong aroma by design. Order it when the table wants a bold regional hot pot, not a neutral soup.",Cho tôi một nồi lẩu mắm.,I’d like one order of fermented fish hot pot.,menu-not-spicy | menu-less-spicy | menu-sauce-on-side | menu-ask-fish-sauce | menu-see-menu,text-only,handwritten-reviewed
food-lau-ca-keo,Food,"Soups, hot pots & family-style",false,Lẩu cá kèo,Mudskipper fish hot pot,low kah keh-oh,"Lẩu cá kèo is goby fish hot pot, usually with sour broth, herbs, fish, and noodles.",cá kèo goby fish | sour broth | rau đắng or greens | herbs | noodles,"Cá kèo is small and bony, so eat carefully. The southern pleasure is the sour broth meeting slightly bitter greens.",Cho tôi một nồi lẩu cá kèo.,I’d like one order of mudskipper fish hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-ca-loc,Food,"Soups, hot pots & family-style",false,Lẩu cá lóc,Snakehead fish hot pot,low kah lawk,"Lẩu cá lóc is snakehead fish hot pot, usually with sour broth, elephant ear stem or herbs, noodles, and fish.",snakehead fish | sour broth | greens | noodles | fish bones possible,Ask about bones before ordering if you prefer easy fish pieces. Add greens and noodles after the fish flavors the sour broth.,Cho tôi một nồi lẩu cá lóc.,I’d like one order of snakehead fish hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-ga-la-e,Food,"Soups, hot pots & family-style",true,Lẩu gà lá é,Chicken hot pot with lemon basil,low gah lah eh,"Lẩu gà lá é is chicken hot pot with peppery lá é herb, often linked with Đà Lạt and Phú Yên. The herb goes in fresh so the broth smells bright.",chicken | lá é herb | sour bamboo shoots | mushrooms | noodles,"Lá é is often translated as lemon basil, but its peppery herbal aroma is the point. Add it late so it stays fragrant.",Cho tôi một nồi lẩu gà lá é.,I’d like one order of chicken hot pot with lemon basil.,menu-not-spicy | menu-less-spicy | menu-see-menu | menu-pay-now,text-only,handwritten-reviewed
food-lau-cua-dong,Food,"Soups, hot pots & family-style",false,Lẩu cua đồng,Field crab hot pot,low koo-ah dawng,"Lẩu cua đồng is field crab hot pot, usually with crab roe broth, greens, tofu, noodles, and tomatoes.",field-crab roe broth | tofu | tomatoes | greens | noodles,Contains or may contain seafood or shellfish.,Cho tôi một nồi lẩu cua đồng.,I’d like one order of field crab hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-nam,Food,"Soups, hot pots & family-style",false,Lẩu nấm,Mushroom hot pot,low nahm,"Lẩu nấm is mushroom hot pot, usually with mixed mushrooms, tofu or vegetables, greens, and clear broth.",mixed mushrooms | hot-pot broth | tofu optional | greens | noodles,"The broth may not be vegetarian at mixed restaurants, even when mushrooms are the headline.",Cho tôi một nồi lẩu nấm.,I’d like one order of mushroom hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-bo,Food,"Soups, hot pots & family-style",false,Lẩu bò,Beef hot pot,low baw,"Lẩu bò is beef hot pot, usually with thin beef, greens, tofu, noodles, and shared broth.",beef slices | hot-pot broth | greens | tofu or mushrooms | noodles,"Cook thin beef briefly so it stays tender, then add greens and noodles in later rounds. The pot is meant to stretch over conversation.",Cho tôi một nồi lẩu bò.,I’d like one order of beef hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-hai-san,Food,"Soups, hot pots & family-style",true,Lẩu hải sản,Seafood hot pot,low high sahn,"Lẩu hải sản is seafood hot pot, usually with shrimp, squid, fish, greens, mushrooms, and noodles.",shrimp | squid | fish or clams | sour-spicy broth | greens and noodles,Contains or may contain seafood or shellfish.,Cho tôi một nồi lẩu hải sản.,I’d like one order of seafood hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-ca-tam,Food,"Soups, hot pots & family-style",false,Lẩu cá tầm,Sturgeon hot pot,low kah tahm,"Lẩu cá tầm is sturgeon hot pot, usually with firm fish, sour broth, vegetables, and noodles.",sturgeon | sour broth | greens | noodles | cartilage-rich fish pieces,Sturgeon can have firm flesh and cartilage-rich pieces. Add greens and noodles after the fish has warmed through.,Cho tôi một nồi lẩu cá tầm.,I’d like one order of sturgeon hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-lau-chay,Food,"Soups, hot pots & family-style",false,Lẩu chay,Vegetarian hot pot,low chai,"Lẩu chay is vegetarian hot pot, usually with mushrooms, tofu, greens, noodles, and vegetable broth.",vegetable broth | tofu | mushrooms | greens | noodles,Ask whether the broth and dip are fully vegetarian if needed.,Cho tôi một nồi lẩu chay.,I’d like one order of vegetarian hot pot.,menu-not-spicy | menu-less-spicy | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-che-ba-mau,Food,Desserts & sweets,true,Chè ba màu,Three-color dessert,cheh bah mow,"Chè ba màu is the classic three-color dessert cup: beans, pandan jelly, coconut milk, and crushed ice layered so every spoonful changes texture.",mung beans | red beans | pandan jelly | coconut milk | crushed ice,This is as much about texture as sweetness. Stir lightly if you want the coconut milk to reach every layer.,Cho tôi một ly chè ba màu.,I’d like one glass of three-color dessert.,menu-less-sugar | menu-no-sugar | menu-no-ice | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
food-che-dau-xanh,Food,Desserts & sweets,false,Chè đậu xanh,Mung bean sweet soup,cheh dow sanh,"Chè đậu xanh is mung bean sweet soup or pudding, often soft, lightly sweet, and rounded with coconut milk. It is simple comfort rather than a flashy dessert.",mung beans | sugar | coconut milk optional | ice optional,Đậu xanh means mung bean. Ask for less coconut if you want the bean flavor cleaner.,Cho tôi một tô chè đậu xanh.,I’d like one bowl of mung bean sweet soup.,menu-less-sugar | menu-no-sugar | menu-no-ice | menu-pack-to-go | menu-pay-now,text-only,handwritten-reviewed
