"page_id","phrase_id","source_lane","pageKind","section_id","section_key","sort_order","current_section_title","current_section_body","current_presentation","generated_section_source_path","source_path","proposed_section_title","proposed_section_body","proposed_presentation","reviewer_notes","review_status","import_approval","approved_by","approved_at"
"viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me","v900-loca-serv-ever-task-can-you-email-it-to-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me","v900-loca-serv-ever-task-can-you-email-it-to-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can you email it to me? to another local service need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me","v900-loca-serv-ever-task-can-you-email-it-to-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me:when-to-use","when-to-use","5","When to use it","Use this in a real local service exchange when email it to me is the detail you need resolved. The likely reply is yes/no, a helpful action, or a short instruction, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me","v900-loca-serv-ever-task-can-you-email-it-to-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me:good-to-know","good-to-know","6","Good to know","This phrase can sound warm when the request is small and your tone is calm. A visible phone screen, receipt, or booking helps the other person answer without a long explanation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me","v900-loca-serv-ever-task-can-you-email-it-to-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Bạn có thể gửi email cho tôi được không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me","v900-loca-serv-ever-task-can-you-print-this-for-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me:at-glance","at-glance","0","At a glance","Bạn có thể in cái này cho tôi được không? asks someone to do one helpful action for you. Use it for print this for me when pointing, showing your phone, or giving a document will make the request easy to understand.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-print-this-for-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me","v900-loca-serv-ever-task-can-you-print-this-for-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me:quick-say","quick-say","1","Quick say","Say Bạn có thể in cái này cho tôi được không? once, then make the task visible with your item, receipt, photo, address, or phone screen. The phrase is doing one job: getting a clear answer about print this for me.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-print-this-for-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me","v900-loca-serv-ever-task-can-you-print-this-for-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-print-this-for-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me","v900-loca-serv-ever-task-can-you-print-this-for-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can you print this for me? to another local service need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-print-this-for-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me","v900-loca-serv-ever-task-can-you-print-this-for-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me:when-to-use","when-to-use","5","When to use it","Use this in a real local service exchange when print this for me is the detail you need resolved. The likely reply is yes/no, a helpful action, or a short instruction, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-print-this-for-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me","v900-loca-serv-ever-task-can-you-print-this-for-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me:good-to-know","good-to-know","6","Good to know","This phrase can sound warm when the request is small and your tone is calm. A visible phone screen, receipt, or booking helps the other person answer without a long explanation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-print-this-for-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me","v900-loca-serv-ever-task-can-you-print-this-for-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-print-this-for-me:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Bạn có thể in cái này cho tôi được không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-print-this-for-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document","v900-loca-serv-ever-task-can-you-scan-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document:at-glance","at-glance","0","At a glance","Bạn có thể scan tài liệu này được không? asks someone to do one helpful action for you. Use it for scan this document when pointing, showing your phone, or giving a document will make the request easy to understand.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document","v900-loca-serv-ever-task-can-you-scan-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document:quick-say","quick-say","1","Quick say","Say Bạn có thể scan tài liệu này được không? once, then make the task visible with your item, receipt, photo, address, or phone screen. The phrase is doing one job: getting a clear answer about scan this document.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document","v900-loca-serv-ever-task-can-you-scan-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document","v900-loca-serv-ever-task-can-you-scan-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can you scan this document? to another local service need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document","v900-loca-serv-ever-task-can-you-scan-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document:when-to-use","when-to-use","5","When to use it","Use this in a real local service exchange when scan this document is the detail you need resolved. The likely reply is yes/no, a helpful action, or a short instruction, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document","v900-loca-serv-ever-task-can-you-scan-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document:good-to-know","good-to-know","6","Good to know","This phrase can sound warm when the request is small and your tone is calm. A visible phone screen, receipt, or booking helps the other person answer without a long explanation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document","v900-loca-serv-ever-task-can-you-scan-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-scan-this-document:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Bạn có thể scan tài liệu này được không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-scan-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-sew-this","v900-loca-serv-ever-task-can-you-sew-this","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-sew-this:at-glance","at-glance","0","At a glance","Bạn có thể may cái này được không? asks someone to do one helpful action for you. Use it for sew this when pointing, showing your phone, or giving a document will make the request easy to understand.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-sew-this.json","","","","","not_started","","",""
