"phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"v900-heal-phar-can-you-help-me-call-my-travel-insurance","health-pharmacy","v900-heal-phar-can-you-help-me-call-my-travel-insurance","Can you help me call my travel insurance","Ask this when you need can you help me call my travel insurance.","v900-heal-phar-can-you-help-me-call-my-travel-insurance","Can you help me call my travel insurance?","Bạn có thể giúp tôi gọi bảo hiểm du lịch của tôi được không?","Bạn có thể giúp tôi gọi bảo hiểm du lịch của tôi được không?","Ban co the giup toi goi bao hiem du lich cua toi duoc khong","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","can you help me call my travel insurance?|can you help me call my travel insurance","","ready","💊","cleanup import: Health, Pharmacy & Medical / Clinic, Insurance & Payment / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-have-a-rash","health-pharmacy","v900-heal-phar-i-have-a-rash","I have a rash","Use this when you need to explain that i have a rash.","v900-heal-phar-i-have-a-rash","I have a rash","tôi bị phát ban","tôi bị phát ban","toi bi phat ban","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i have a rash","","ready","💊","cleanup import: Health, Pharmacy & Medical / Symptoms & Pain / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-hurt-my-arm","health-pharmacy","v900-heal-phar-i-hurt-my-arm","I hurt my arm","Use this when you need to explain that i hurt my arm.","v900-heal-phar-i-hurt-my-arm","I hurt my arm","tôi bị thương ở tay","tôi bị thương ở tay","toi bi thuong o tay","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i hurt my arm","","ready","💊","cleanup import: Health, Pharmacy & Medical / Symptoms & Pain / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-have-a-cough","health-pharmacy","v900-heal-phar-i-have-a-cough","I have a cough","Use this when you need to explain that i have a cough.","v900-heal-phar-i-have-a-cough","I have a cough","tôi bị ho","tôi bị ho","toi bi ho","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i have a cough","","ready","💊","cleanup import: Health, Pharmacy & Medical / Symptoms & Pain / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-hurt-my-foot","health-pharmacy","v900-heal-phar-i-hurt-my-foot","I hurt my foot","Use this when you need to explain that i hurt my foot.","v900-heal-phar-i-hurt-my-foot","I hurt my foot","Tôi bị thương ở chân","Tôi bị thương ở chân","Toi bi thuong o chan","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i hurt my foot","","ready","💊","cleanup import: Health, Pharmacy & Medical / Symptoms & Pain / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-need-bandages","health-pharmacy","v900-heal-phar-i-need-bandages","I need bandages","Use this when you need to explain that i need bandages.","v900-heal-phar-i-need-bandages","I need bandages","Tôi cần băng bó","Tôi cần băng bó","Toi can bang bo","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i need bandages","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-need-antiseptic","health-pharmacy","v900-heal-phar-i-need-antiseptic","I need antiseptic","Use this when you need to explain that i need antiseptic.","v900-heal-phar-i-need-antiseptic","I need antiseptic","Tôi cần thuốc sát trùng","Tôi cần thuốc sát trùng","Toi can thuoc sat trung","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i need antiseptic","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-have-a-sore-throat","health-pharmacy","v900-heal-phar-i-have-a-sore-throat","I have a sore throat","Use this when you need to explain that i have a sore throat.","v900-heal-phar-i-have-a-sore-throat","I have a sore throat","Tôi bị đau họng","Tôi bị đau họng","Toi bi dau hong","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i have a sore throat","","ready","💊","cleanup import: Health, Pharmacy & Medical / Symptoms & Pain / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-need-cold-medicine","health-pharmacy","v900-heal-phar-i-need-cold-medicine","I need cold medicine","Use this when you need to explain that i need cold medicine.","v900-heal-phar-i-need-cold-medicine","I need cold medicine","Tôi cần thuốc cảm","Tôi cần thuốc cảm","Toi can thuoc cam","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i need cold medicine","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-need-pain-medicine","health-pharmacy","v900-heal-phar-i-need-pain-medicine","I need pain medicine","Use this when you need to explain that i need pain medicine.","v900-heal-phar-i-need-pain-medicine","I need pain medicine","Tôi cần thuốc giảm đau","Tôi cần thuốc giảm đau","Toi can thuoc giam dau","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i need pain medicine","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-need-fever-medicine","health-pharmacy","v900-heal-phar-i-need-fever-medicine","I need fever medicine","Use this when you need to explain that i need fever medicine.","v900-heal-phar-i-need-fever-medicine","I need fever medicine","Tôi cần thuốc hạ sốt","Tôi cần thuốc hạ sốt","Toi can thuoc ha sot","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i need fever medicine","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-do-i-need-to-come-back","health-pharmacy","v900-heal-phar-do-i-need-to-come-back","Do I need to come back","Ask this when you need do i need to come back.","v900-heal-phar-do-i-need-to-come-back","Do I need to come back?","Tôi có cần quay lại không?","Tôi có cần quay lại không?","Toi co can quay lai khong","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","do i need to come back?|do i need to come back","","ready","💊","cleanup import: Health, Pharmacy & Medical / Clinic, Insurance & Payment / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-need-mosquito-repellent","health-pharmacy","v900-heal-phar-i-need-mosquito-repellent","I need mosquito repellent","Use this when you need to explain that i need mosquito repellent.","v900-heal-phar-i-need-mosquito-repellent","I need mosquito repellent","Tôi cần thuốc chống muỗi","Tôi cần thuốc chống muỗi","Toi can thuoc chong muoi","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i need mosquito repellent","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-was-bitten-by-an-insect","health-pharmacy","v900-heal-phar-i-was-bitten-by-an-insect","I was bitten by an insect","Use this when you need to explain that i was bitten by an insect.","v900-heal-phar-i-was-bitten-by-an-insect","I was bitten by an insect","Tôi bị côn trùng cắn","Tôi bị côn trùng cắn","Toi bi con trung can","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i was bitten by an insect","","ready","💊","cleanup import: Health, Pharmacy & Medical / Symptoms & Pain / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-will-this-make-me-sleepy","health-pharmacy","v900-heal-phar-will-this-make-me-sleepy","Will this make me sleepy","Ask this when you need will this make me sleepy.","v900-heal-phar-will-this-make-me-sleepy","Will this make me sleepy?","Điều này có làm tôi buồn ngủ không?","Điều này có làm tôi buồn ngủ không?","Dieu nay co lam toi buon ngu khong","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","will this make me sleepy?|will this make me sleepy","","ready","💊","cleanup import: Health, Pharmacy & Medical / Dosage & Instructions / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-do-you-have-this-medicine","health-pharmacy","v900-heal-phar-do-you-have-this-medicine","Do you have this medicine","Ask this when you need do you have this medicine.","v900-heal-phar-do-you-have-this-medicine","Do you have this medicine?","Bạn có thuốc này không?","Bạn có thuốc này không?","Ban co thuoc nay khong","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","do you have this medicine?|do you have this medicine","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-have-high-blood-pressure","health-pharmacy","v900-heal-phar-i-have-high-blood-pressure","I have high blood pressure","Use this when you need to explain that i have high blood pressure.","v900-heal-phar-i-have-high-blood-pressure","I have high blood pressure","Tôi bị cao huyết áp","Tôi bị cao huyết áp","Toi bi cao huyet ap","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i have high blood pressure","","ready","💊","cleanup import: Health, Pharmacy & Medical / Allergies, Conditions & Pregnancy / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-can-i-get-a-medical-report","health-pharmacy","v900-heal-phar-can-i-get-a-medical-report","Can I get a medical report","Ask this when you need can i get a medical report.","v900-heal-phar-can-i-get-a-medical-report","Can I get a medical report?","Tôi có thể nhận được báo cáo y tế không?","Tôi có thể nhận được báo cáo y tế không?","Toi co the nhan duoc bao cao y te khong","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","can i get a medical report?|can i get a medical report","","ready","💊","cleanup import: Health, Pharmacy & Medical / Clinic, Insurance & Payment / keep_as_is; selected as 900 premium fill","approved"
