priority,pageID,title,profile,sectionID,kind,text,audioKey
P2_planned_audio,viet-family-city-hoian-go-japanese-bridge,Đi Chùa Cầu / Go to the Japanese Covered Bridge,cityPhrase,explore-next,phrase,Chùa Cầu,audio-authored-chua-cau-1a150570a2
P2_planned_audio,viet-family-city-hoian-go-japanese-bridge,Đi Chùa Cầu / Go to the Japanese Covered Bridge,cityPhrase,explore-next,phrase,Chùa Cầu gần đây không?,audio-authored-chua-cau-gan-day-khong-4eacc8214b
P2_planned_audio,viet-family-city-hoian-go-japanese-bridge,Đi Chùa Cầu / Go to the Japanese Covered Bridge,cityPhrase,explore-next,phrase,Dừng ở Chùa Cầu,audio-authored-dung-o-chua-cau-5e294ed336
P2_planned_audio,viet-family-city-hoian-go-japanese-bridge,Đi Chùa Cầu / Go to the Japanese Covered Bridge,cityPhrase,explore-next,phrase,Chùa Cầu ở đâu?,audio-authored-chua-cau-o-dau-d5c7ec19fd
P2_planned_audio,viet-family-city-hoian-go-japanese-bridge,Đi Chùa Cầu / Go to the Japanese Covered Bridge,cityPhrase,explore-next,phrase,Đi làng gốm Thanh Hà,audio-authored-di-lang-gom-thanh-ha-b28d83cee4
P2_planned_audio,viet-family-city-hoian-go-kim-bong-carpentry-village,Đi Làng mộc Kim Bồng / Go to Kim Bong Carpentry Village,cityPhrase,hero,hero,Đi Làng mộc Kim Bồng,audio-authored-di-lang-moc-kim-bong-b7535b4609
P2_planned_audio,viet-family-city-hoian-go-kim-bong-carpentry-village,Đi Làng mộc Kim Bồng / Go to Kim Bong Carpentry Village,cityPhrase,explore-next,phrase,Làng mộc Kim Bồng,audio-authored-lang-moc-kim-bong-d04a2fccd8
P2_planned_audio,viet-family-city-hoian-go-kim-bong-carpentry-village,Đi Làng mộc Kim Bồng / Go to Kim Bong Carpentry Village,cityPhrase,explore-next,phrase,Dừng ở Làng mộc Kim Bồng,audio-authored-dung-o-lang-moc-kim-bong-6b07ea4125
P2_planned_audio,viet-family-city-hoian-go-kim-bong-carpentry-village,Đi Làng mộc Kim Bồng / Go to Kim Bong Carpentry Village,cityPhrase,explore-next,phrase,Làng mộc Kim Bồng ở đâu?,audio-authored-lang-moc-kim-bong-o-dau-d215e7a28c
P2_planned_audio,viet-family-city-hoian-go-memories-land,Đi Đảo Ký ức Hội An / Go to Hoi An Memories Land,cityPhrase,hero,hero,Đi Đảo Ký ức Hội An,audio-authored-di-dao-ky-uc-hoi-an-c0f43be214
P2_planned_audio,viet-family-city-hoian-go-memories-land,Đi Đảo Ký ức Hội An / Go to Hoi An Memories Land,cityPhrase,explore-next,phrase,Đảo Ký ức Hội An,audio-authored-dao-ky-uc-hoi-an-334d77090b
P2_planned_audio,viet-family-city-hoian-go-memories-land,Đi Đảo Ký ức Hội An / Go to Hoi An Memories Land,cityPhrase,explore-next,phrase,Dừng ở Đảo Ký ức Hội An,audio-authored-dung-o-dao-ky-uc-hoi-an-59e3f47a38
P2_planned_audio,viet-family-city-hoian-go-memories-land,Đi Đảo Ký ức Hội An / Go to Hoi An Memories Land,cityPhrase,explore-next,phrase,Đảo Ký ức Hội An ở đâu?,audio-authored-dao-ky-uc-hoi-an-o-dau-a2a160f5d9
P2_planned_audio,viet-family-city-hoian-go-morning-glory,Đi Morning Glory Hội An / Go to Morning Glory Hoi An,cityPhrase,hero,hero,Đi Morning Glory Hội An,audio-authored-di-morning-glory-hoi-an-f91327dc4d
P2_planned_audio,viet-family-city-hoian-go-morning-glory,Đi Morning Glory Hội An / Go to Morning Glory Hoi An,cityPhrase,explore-next,phrase,Morning Glory Hội An,audio-authored-morning-glory-hoi-an-23a4c1cd06
P2_planned_audio,viet-family-city-hoian-go-morning-glory,Đi Morning Glory Hội An / Go to Morning Glory Hoi An,cityPhrase,explore-next,phrase,Tôi có đặt bàn ở Morning Glory Hội An,audio-authored-toi-co-dat-ban-o-morning-glory-hoi-an-a2be3e72df
P2_planned_audio,viet-family-city-hoian-go-morning-glory,Đi Morning Glory Hội An / Go to Morning Glory Hoi An,cityPhrase,explore-next,phrase,Dừng ở Morning Glory Hội An,audio-authored-dung-o-morning-glory-hoi-an-8afc3e0376
P2_planned_audio,viet-family-city-hoian-go-morning-glory,Đi Morning Glory Hội An / Go to Morning Glory Hoi An,cityPhrase,explore-next,phrase,Morning Glory Hội An ở đâu?,audio-authored-morning-glory-hoi-an-o-dau-e29baeec87
P2_planned_audio,viet-family-city-hoian-go-my-son-sanctuary,Đi Thánh địa Mỹ Sơn / Go to My Son Sanctuary,cityPhrase,hero,hero,Đi Thánh địa Mỹ Sơn,audio-authored-di-thanh-dia-my-son-accb2dc87f
P2_planned_audio,viet-family-city-hoian-go-my-son-sanctuary,Đi Thánh địa Mỹ Sơn / Go to My Son Sanctuary,cityPhrase,explore-next,phrase,Thánh địa Mỹ Sơn,audio-authored-thanh-dia-my-son-753e846337
P2_planned_audio,viet-family-city-hoian-go-my-son-sanctuary,Đi Thánh địa Mỹ Sơn / Go to My Son Sanctuary,cityPhrase,explore-next,phrase,Dừng ở Thánh địa Mỹ Sơn,audio-authored-dung-o-thanh-dia-my-son-9ffe1f3c8f
P2_planned_audio,viet-family-city-hoian-go-my-son-sanctuary,Đi Thánh địa Mỹ Sơn / Go to My Son Sanctuary,cityPhrase,explore-next,phrase,Thánh địa Mỹ Sơn ở đâu?,audio-authored-thanh-dia-my-son-o-dau-c31ef93de1
P2_planned_audio,viet-family-city-hoian-go-precious-heritage-museum,Đi Bảo tàng Di sản Vô giá / Go to Precious Heritage Museum,cityPhrase,hero,hero,Đi Bảo tàng Di sản Vô giá,audio-authored-di-bao-tang-di-san-vo-gia-9e49afb79d
P2_planned_audio,viet-family-city-hoian-go-precious-heritage-museum,Đi Bảo tàng Di sản Vô giá / Go to Precious Heritage Museum,cityPhrase,explore-next,phrase,Bảo tàng Di sản Vô giá,audio-authored-bao-tang-di-san-vo-gia-9626caf2e0
P2_planned_audio,viet-family-city-hoian-go-precious-heritage-museum,Đi Bảo tàng Di sản Vô giá / Go to Precious Heritage Museum,cityPhrase,explore-next,phrase,Dừng ở Bảo tàng Di sản Vô giá,audio-authored-dung-o-bao-tang-di-san-vo-gia-3536b48cac
P2_planned_audio,viet-family-city-hoian-go-precious-heritage-museum,Đi Bảo tàng Di sản Vô giá / Go to Precious Heritage Museum,cityPhrase,explore-next,phrase,Bảo tàng Di sản Vô giá ở đâu?,audio-authored-bao-tang-di-san-vo-gia-o-dau-aac2c5ed3c
P2_planned_audio,viet-family-city-hoian-go-quan-cong-temple,Đi Miếu Quan Công / Go to Quan Cong Temple,cityPhrase,hero,hero,Đi Miếu Quan Công,audio-authored-di-mieu-quan-cong-de109e035a
P2_planned_audio,viet-family-city-hoian-go-quan-cong-temple,Đi Miếu Quan Công / Go to Quan Cong Temple,cityPhrase,explore-next,phrase,Miếu Quan Công,audio-authored-mieu-quan-cong-6eb9694a92
P2_planned_audio,viet-family-city-hoian-go-quan-cong-temple,Đi Miếu Quan Công / Go to Quan Cong Temple,cityPhrase,explore-next,phrase,Dừng ở Miếu Quan Công,audio-authored-dung-o-mieu-quan-cong-e00b96c7b1
P2_planned_audio,viet-family-city-hoian-go-quan-cong-temple,Đi Miếu Quan Công / Go to Quan Cong Temple,cityPhrase,explore-next,phrase,Miếu Quan Công ở đâu?,audio-authored-mieu-quan-cong-o-dau-6df4b24cde
P2_planned_audio,viet-family-city-hoian-go-reach-out-tea-house,Đi Reaching Out Tea House / Go to Reaching Out Tea House,cityPhrase,hero,hero,Đi Reaching Out Tea House,audio-authored-di-reaching-out-tea-house-703ef21a07
P2_planned_audio,viet-family-city-hoian-go-reach-out-tea-house,Đi Reaching Out Tea House / Go to Reaching Out Tea House,cityPhrase,explore-next,phrase,Reaching Out Tea House,audio-authored-reaching-out-tea-house-66e6535b2f
P2_planned_audio,viet-family-city-hoian-go-reach-out-tea-house,Đi Reaching Out Tea House / Go to Reaching Out Tea House,cityPhrase,explore-next,phrase,Dừng ở Reaching Out Tea House,audio-authored-dung-o-reaching-out-tea-house-78d411e6a4
P2_planned_audio,viet-family-city-hoian-go-reach-out-tea-house,Đi Reaching Out Tea House / Go to Reaching Out Tea House,cityPhrase,explore-next,phrase,Reaching Out Tea House ở đâu?,audio-authored-reaching-out-tea-house-o-dau-9b461d9e88
P2_planned_audio,viet-family-city-hoian-go-tan-ky-old-house,Đi Nhà cổ Tấn Ký / Go to Tan Ky Old House,cityPhrase,hero,hero,Đi Nhà cổ Tấn Ký,audio-authored-di-nha-co-tan-ky-4545cc835b
P2_planned_audio,viet-family-city-hoian-go-tan-ky-old-house,Đi Nhà cổ Tấn Ký / Go to Tan Ky Old House,cityPhrase,explore-next,phrase,Nhà cổ Tấn Ký,audio-authored-nha-co-tan-ky-b4e3c45de2
P2_planned_audio,viet-family-city-hoian-go-tan-ky-old-house,Đi Nhà cổ Tấn Ký / Go to Tan Ky Old House,cityPhrase,explore-next,phrase,Dừng ở Nhà cổ Tấn Ký,audio-authored-dung-o-nha-co-tan-ky-781453b788
P2_planned_audio,viet-family-city-hoian-go-tan-ky-old-house,Đi Nhà cổ Tấn Ký / Go to Tan Ky Old House,cityPhrase,explore-next,phrase,Nhà cổ Tấn Ký ở đâu?,audio-authored-nha-co-tan-ky-o-dau-a0ac80f05b
P2_planned_audio,viet-family-city-hoian-go-thanh-ha,Đi làng gốm Thanh Hà / Go to Thanh Ha Pottery Village,cityPhrase,explore-next,phrase,Làng gốm Thanh Hà,audio-authored-lang-gom-thanh-ha-3243968343
P2_planned_audio,viet-family-city-hoian-go-thanh-ha,Đi làng gốm Thanh Hà / Go to Thanh Ha Pottery Village,cityPhrase,explore-next,phrase,Dừng ở Làng gốm Thanh Hà,audio-authored-dung-o-lang-gom-thanh-ha-543707053f
P2_planned_audio,viet-family-city-hoian-go-thanh-ha,Đi làng gốm Thanh Hà / Go to Thanh Ha Pottery Village,cityPhrase,explore-next,phrase,Làng gốm Thanh Hà ở đâu?,audio-authored-lang-gom-thanh-ha-o-dau-e89ea13e2f
P2_planned_audio,viet-family-city-hoian-go-thanh-ha,Đi làng gốm Thanh Hà / Go to Thanh Ha Pottery Village,cityPhrase,explore-next,phrase,Đi làng rau Trà Quế,audio-authored-di-lang-rau-tra-que-0ce2c9a939
P2_planned_audio,viet-family-city-hoian-go-thu-bon-river,Đi Sông Thu Bồn / Go to Thu Bon River,cityPhrase,hero,hero,Đi Sông Thu Bồn,audio-authored-di-song-thu-bon-a08593fd51
P2_planned_audio,viet-family-city-hoian-go-thu-bon-river,Đi Sông Thu Bồn / Go to Thu Bon River,cityPhrase,explore-next,phrase,Sông Thu Bồn,audio-authored-song-thu-bon-21ccb108aa
P2_planned_audio,viet-family-city-hoian-go-thu-bon-river,Đi Sông Thu Bồn / Go to Thu Bon River,cityPhrase,explore-next,phrase,Dừng ở Sông Thu Bồn,audio-authored-dung-o-song-thu-bon-8c932c588a
P2_planned_audio,viet-family-city-hoian-go-thu-bon-river,Đi Sông Thu Bồn / Go to Thu Bon River,cityPhrase,explore-next,phrase,Sông Thu Bồn ở đâu?,audio-authored-song-thu-bon-o-dau-67aea78d37
P2_planned_audio,viet-family-city-hoian-go-tra-que,Đi làng rau Trà Quế / Go to Tra Que Vegetable Village,cityPhrase,explore-next,phrase,Làng rau Trà Quế,audio-authored-lang-rau-tra-que-7657234b1c
P2_planned_audio,viet-family-city-hoian-go-tra-que,Đi làng rau Trà Quế / Go to Tra Que Vegetable Village,cityPhrase,explore-next,phrase,Làng rau Trà Quế ở đâu?,audio-authored-lang-rau-tra-que-o-dau-8f9cc2e05f
P2_planned_audio,viet-family-city-hoian-go-tran-phu-street,Đi Phố Trần Phú / Go to Tran Phu Street,cityPhrase,hero,hero,Đi Phố Trần Phú,audio-authored-di-pho-tran-phu-0957b3bca1
P2_planned_audio,viet-family-city-hoian-go-tran-phu-street,Đi Phố Trần Phú / Go to Tran Phu Street,cityPhrase,explore-next,phrase,Phố Trần Phú,audio-authored-pho-tran-phu-1b1635024b
P2_planned_audio,viet-family-city-hoian-go-tran-phu-street,Đi Phố Trần Phú / Go to Tran Phu Street,cityPhrase,explore-next,phrase,Phố Trần Phú ở đâu?,audio-authored-pho-tran-phu-o-dau-db15bc256a
P2_planned_audio,viet-family-city-hoian-near-night-market,Chợ đêm Hội An gần đây không? / Is Hoi An Night Market near here?,cityPhrase,hero,hero,Chợ đêm Hội An gần đây không?,audio-authored-cho-dem-hoi-an-gan-day-khong-b6c4ec65e8
P2_planned_audio,viet-family-city-hoian-near-night-market,Chợ đêm Hội An gần đây không? / Is Hoi An Night Market near here?,cityPhrase,explore-next,phrase,Chợ đêm Hội An,audio-authored-cho-dem-hoi-an-49ee15d5c0
P2_planned_audio,viet-family-city-hoian-near-night-market,Chợ đêm Hội An gần đây không? / Is Hoi An Night Market near here?,cityPhrase,explore-next,phrase,Đi chợ đêm Hội An,audio-authored-di-cho-dem-hoi-an-20458c4184
P2_planned_audio,viet-family-city-hoian-near-night-market,Chợ đêm Hội An gần đây không? / Is Hoi An Night Market near here?,cityPhrase,explore-next,phrase,Dừng ở Chợ đêm Hội An,audio-authored-dung-o-cho-dem-hoi-an-1d0d80e598
P2_planned_audio,viet-family-city-hoian-near-night-market,Chợ đêm Hội An gần đây không? / Is Hoi An Night Market near here?,cityPhrase,explore-next,phrase,Chợ đêm Hội An ở đâu?,audio-authored-cho-dem-hoi-an-o-dau-51847b5dd3
P2_planned_audio,viet-family-city-hoian-ticket-ancient-town,Một vé vào phố cổ Hội An / One ticket to Hoi An Ancient Town,cityPhrase,hero,hero,Một vé vào phố cổ Hội An,audio-authored-mot-ve-vao-pho-co-hoi-an-d266f3df2c
P2_planned_audio,viet-family-city-hoian-time-an-bang,Từ đây đến biển An Bàng bao lâu? / How long from here to An Bang Beach?,cityPhrase,hero,hero,Từ đây đến biển An Bàng bao lâu?,audio-authored-tu-day-den-bien-an-bang-bao-lau-3cb37fe77e
P2_planned_audio,viet-family-city-hue-atm-an-cuu-market,Có ATM gần Chợ An Cựu không? / Is there an ATM near An Cuu Market?,cityPhrase,hero,hero,Có ATM gần Chợ An Cựu không?,audio-authored-co-atm-gan-cho-an-cuu-khong-683ef91e81
P2_planned_audio,viet-family-city-hue-atm-an-cuu-market,Có ATM gần Chợ An Cựu không? / Is there an ATM near An Cuu Market?,cityPhrase,explore-next,phrase,Chợ An Cựu,audio-authored-cho-an-cuu-8be5ddeb54
P2_planned_audio,viet-family-city-hue-atm-an-cuu-market,Có ATM gần Chợ An Cựu không? / Is there an ATM near An Cuu Market?,cityPhrase,explore-next,phrase,Ăn gần Chợ An Cựu,audio-authored-an-gan-cho-an-cuu-fe0ed70903
P2_planned_audio,viet-family-city-hue-atm-an-cuu-market,Có ATM gần Chợ An Cựu không? / Is there an ATM near An Cuu Market?,cityPhrase,explore-next,phrase,Lối vào Chợ An Cựu ở đâu?,audio-authored-loi-vao-cho-an-cuu-o-dau-aa5f716b8e
P2_planned_audio,viet-family-city-hue-atm-an-cuu-market,Có ATM gần Chợ An Cựu không? / Is there an ATM near An Cuu Market?,cityPhrase,explore-next,phrase,Đi Chợ An Cựu,audio-authored-di-cho-an-cuu-97bab377f0
P2_planned_audio,viet-family-city-hue-atm-an-cuu-market,Có ATM gần Chợ An Cựu không? / Is there an ATM near An Cuu Market?,cityPhrase,explore-next,phrase,Chợ An Cựu gần đây không?,audio-authored-cho-an-cuu-gan-day-khong-9f757f7c58
P2_planned_audio,viet-family-city-hue-atm-an-dinh-palace,Có ATM gần Cung An Định không? / Is there an ATM near An Dinh Palace?,cityPhrase,hero,hero,Có ATM gần Cung An Định không?,audio-authored-co-atm-gan-cung-an-dinh-khong-4338048ddb
P2_planned_audio,viet-family-city-hue-atm-an-dinh-palace,Có ATM gần Cung An Định không? / Is there an ATM near An Dinh Palace?,cityPhrase,explore-next,phrase,Cung An Định,audio-authored-cung-an-dinh-2f846e7509
P2_planned_audio,viet-family-city-hue-atm-an-dinh-palace,Có ATM gần Cung An Định không? / Is there an ATM near An Dinh Palace?,cityPhrase,explore-next,phrase,Ăn gần Cung An Định,audio-authored-an-gan-cung-an-dinh-da42f8a30b
P2_planned_audio,viet-family-city-hue-atm-an-dinh-palace,Có ATM gần Cung An Định không? / Is there an ATM near An Dinh Palace?,cityPhrase,explore-next,phrase,Đi Cung An Định,audio-authored-di-cung-an-dinh-a8d5723cff
P2_planned_audio,viet-family-city-hue-atm-an-dinh-palace,Có ATM gần Cung An Định không? / Is there an ATM near An Dinh Palace?,cityPhrase,explore-next,phrase,Dừng ở Cung An Định,audio-authored-dung-o-cung-an-dinh-932c42b254
P2_planned_audio,viet-family-city-hue-atm-an-dinh-palace,Có ATM gần Cung An Định không? / Is there an ATM near An Dinh Palace?,cityPhrase,explore-next,phrase,Cung An Định ở đâu?,audio-authored-cung-an-dinh-o-dau-c9cbb297ac
P2_planned_audio,viet-family-city-hue-atm-bao-vinh-ancient-town,Có ATM gần Phố cổ Bao Vinh không? / Is there an ATM near Bao Vinh Ancient Town?,cityPhrase,hero,hero,Có ATM gần Phố cổ Bao Vinh không?,audio-authored-co-atm-gan-pho-co-bao-vinh-khong-2d6bc00e1e
P2_planned_audio,viet-family-city-hue-atm-bao-vinh-ancient-town,Có ATM gần Phố cổ Bao Vinh không? / Is there an ATM near Bao Vinh Ancient Town?,cityPhrase,explore-next,phrase,Phố cổ Bao Vinh,audio-authored-pho-co-bao-vinh-32eb0a803a
P2_planned_audio,viet-family-city-hue-atm-bao-vinh-ancient-town,Có ATM gần Phố cổ Bao Vinh không? / Is there an ATM near Bao Vinh Ancient Town?,cityPhrase,explore-next,phrase,Ăn gần Phố cổ Bao Vinh,audio-authored-an-gan-pho-co-bao-vinh-bc52fa8066
P2_planned_audio,viet-family-city-hue-atm-bao-vinh-ancient-town,Có ATM gần Phố cổ Bao Vinh không? / Is there an ATM near Bao Vinh Ancient Town?,cityPhrase,explore-next,phrase,Đi Phố cổ Bao Vinh,audio-authored-di-pho-co-bao-vinh-824dbc0d5c
P2_planned_audio,viet-family-city-hue-atm-bao-vinh-ancient-town,Có ATM gần Phố cổ Bao Vinh không? / Is there an ATM near Bao Vinh Ancient Town?,cityPhrase,explore-next,phrase,Phố cổ Bao Vinh gần đây không?,audio-authored-pho-co-bao-vinh-gan-day-khong-069438b784
P2_planned_audio,viet-family-city-hue-atm-bao-vinh-ancient-town,Có ATM gần Phố cổ Bao Vinh không? / Is there an ATM near Bao Vinh Ancient Town?,cityPhrase,explore-next,phrase,Dừng ở Phố cổ Bao Vinh,audio-authored-dung-o-pho-co-bao-vinh-8e1af700e7
P2_planned_audio,viet-family-city-hue-atm-bun-bo-city,Ở đây có bún bò Huế không? / Do you have bun bo Hue here?,cityPhrase,hero,hero,Ở đây có bún bò Huế không?,audio-authored-o-day-co-bun-bo-hue-khong-9932ce4ab2
P2_planned_audio,viet-family-city-hue-atm-bun-bo-city,Ở đây có bún bò Huế không? / Do you have bun bo Hue here?,cityPhrase,explore-next,phrase,Bún bò Huế,audio-authored-bun-bo-hue-d24e6940ff
P2_planned_audio,viet-family-city-hue-atm-bun-bo-city,Ở đây có bún bò Huế không? / Do you have bun bo Hue here?,cityPhrase,explore-next,phrase,Tôi muốn ăn bún bò Huế,audio-authored-toi-muon-an-bun-bo-hue-5c5f5ccf1f
P2_planned_audio,viet-family-city-hue-atm-bun-bo-city,Ở đây có bún bò Huế không? / Do you have bun bo Hue here?,cityPhrase,explore-next,phrase,Ăn bún bò Huế ở đâu?,audio-authored-an-bun-bo-hue-o-dau-e9709dc7ad
P2_planned_audio,viet-family-city-hue-atm-bun-bo-city,Ở đây có bún bò Huế không? / Do you have bun bo Hue here?,cityPhrase,explore-next,phrase,Tìm bún bò Huế ở đâu?,audio-authored-tim-bun-bo-hue-o-dau-2de4ea1518
P2_planned_audio,viet-family-city-hue-atm-bun-bo-city,Ở đây có bún bò Huế không? / Do you have bun bo Hue here?,cityPhrase,explore-next,phrase,Cho tôi bún bò Huế,audio-authored-cho-toi-bun-bo-hue-f9baf6ac96
P2_planned_audio,viet-family-city-hue-atm-dong-ba-bun-bo,Gần hàng bún bò ở chợ Đông Ba có ATM không? / Is there an ATM near the bun bo stall at Dong Ba Market?,cityPhrase,hero,hero,Gần hàng bún bò ở chợ Đông Ba có ATM không?,audio-authored-gan-hang-bun-bo-o-cho-dong-ba-co-atm-khong-3cd7739f93
P2_planned_audio,viet-family-city-hue-atm-dong-ba-bun-bo,Gần hàng bún bò ở chợ Đông Ba có ATM không? / Is there an ATM near the bun bo stall at Dong Ba Market?,cityPhrase,explore-next,phrase,Chợ Đông Ba,audio-authored-cho-dong-ba-9912a894df
